"date","Code","dataSource","currency","Price","quantity","Action","Fee","Note"
"20220418","cardano","COINGECKO","EUR","1E-05","0.000195","BUY","0","staking: Bitvavo Transaction ID: 4cf0bfc5-f6d1-47e0-8351-e966ce0d7580"
"20220412","tron","COINGECKO","EUR","1E-05","0.191889","BUY","0","staking: Bitvavo Transaction ID: dbcca5e9-ccc1-4d0a-97db-db45f2fbc7a0"
"20220412","cardano","COINGECKO","EUR","1E-05","0.000195","BUY","0","staking: Bitvavo Transaction ID: b421de41-5337-4c21-9f97-9015de0c7fbb"
"20220412","bitcoin","COINGECKO","EUR","1E-05","6.77E-06","BUY","0","staking: Bitvavo Transaction ID: 14508e7f-add9-49d9-8a23-b3057998560b"
"20220412","ethereum","COINGECKO","EUR","1E-05","0.00019319","BUY","0","staking: Bitvavo Transaction ID: c78b258c-38e0-45c6-ad7a-936e51814d49"
"20220404","tron","COINGECKO","EUR","1E-05","0.191851","BUY","0","staking: Bitvavo Transaction ID: 797387f1-36d8-4230-b3b9-a93e52e6c04b"
"20220404","bitcoin","COINGECKO","EUR","1E-05","6.77E-06","BUY","0","staking: Bitvavo Transaction ID: a1e080a8-d862-4228-aaca-db02d75c8680"
"20220404","ethereum","COINGECKO","EUR","1E-05","0.00019315","BUY","0","staking: Bitvavo Transaction ID: aa7a9bbd-9a5a-4ae4-b134-a214ef3203bc"
"20220404","cardano","COINGECKO","EUR","1E-05","0.000195","BUY","0","staking: Bitvavo Transaction ID: 238a859c-5c90-4df9-be95-2c95248278bb"
"20220328","tron","COINGECKO","EUR","1E-05","0.191814","BUY","0","staking: Bitvavo Transaction ID: 9d82d73d-39af-4baa-a4dc-6dbcf1941fa5"
"20220328","ethereum","COINGECKO","EUR","1E-05","0.00019311","BUY","0","staking: Bitvavo Transaction ID: 5b433358-8cd0-4191-95c6-434acd22a584"
"20220328","cardano","COINGECKO","EUR","1E-05","0.000194","BUY","0","staking: Bitvavo Transaction ID: 8f8ffca1-582f-404e-a77c-482fc8ea9c2a"
"20220328","bitcoin","COINGECKO","EUR","1E-05","6.77E-06","BUY","0","staking: Bitvavo Transaction ID: 72dff209-7ccb-44fb-81e9-1375548901e2"
"20220321","tron","COINGECKO","EUR","1E-05","0.191776","BUY","0","staking: Bitvavo Transaction ID: 0157f107-07a7-4637-8820-a461c7194e48"
"20220321","ethereum","COINGECKO","EUR","1E-05","0.00019308","BUY","0","staking: Bitvavo Transaction ID: d5d85760-e710-4cb2-9720-60fd411f4fe5"
"20220321","cardano","COINGECKO","EUR","1E-05","0.000194","BUY","0","staking: Bitvavo Transaction ID: 593c6720-18af-40dc-9ad4-f23d61464299"
"20220321","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: 5aee5e8d-9d1b-44de-8f5f-011bc6b4a86f"
"20220314","cardano","COINGECKO","EUR","1E-05","0.000194","BUY","0","staking: Bitvavo Transaction ID: 814e4756-dcdf-4e29-9c18-b3c9d0a9c10b"
"20220314","tron","COINGECKO","EUR","1E-05","0.191738","BUY","0","staking: Bitvavo Transaction ID: 89b536ce-f63f-481b-aaa4-249f651c8f16"
"20220314","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: cc0ea3b4-027f-4f9c-a7dd-150579b0e247"
"20220314","ethereum","COINGECKO","EUR","1E-05","0.00019304","BUY","0","staking: Bitvavo Transaction ID: b8bfe488-1078-4669-b5fc-01a8b866e728"
"20220307","tron","COINGECKO","EUR","1E-05","0.191701","BUY","0","staking: Bitvavo Transaction ID: c79d8488-d857-446a-ad02-e7ca59e14f02"
"20220307","ethereum","COINGECKO","EUR","1E-05","0.000193","BUY","0","staking: Bitvavo Transaction ID: 095bdab9-727d-481f-8959-e6666f50414f"
"20220307","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: fa270374-3176-44f6-9b47-889fff05569e"
"20220307","cardano","COINGECKO","EUR","1E-05","0.000194","BUY","0","staking: Bitvavo Transaction ID: 175f8c1d-e50b-4b29-a9c6-aba439b5151c"
"20220228","tron","COINGECKO","EUR","1E-05","0.191663","BUY","0","staking: Bitvavo Transaction ID: 6bd10786-4a17-40ec-92e9-3869a6d11414"
"20220228","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: 6df98aa6-dac1-4380-ba5f-828046d34867"
"20220228","ethereum","COINGECKO","EUR","1E-05","0.00019296","BUY","0","staking: Bitvavo Transaction ID: 7c78e095-f3e7-4b70-8178-d2e0dc06cd38"
"20220228","cardano","COINGECKO","EUR","1E-05","0.000194","BUY","0","staking: Bitvavo Transaction ID: d766582c-0b1f-4035-bc0d-680ed0f6e8fb"
"20220221","cardano","COINGECKO","EUR","1E-05","0.000194","BUY","0","staking: Bitvavo Transaction ID: f3d007b8-fd1d-49a5-ac17-327358f8d878"
"20220221","tron","COINGECKO","EUR","1E-05","0.191625","BUY","0","staking: Bitvavo Transaction ID: 72fb02a7-6058-4c2e-850a-9704d836e44d"
"20220221","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: 8c5bd8d7-7ecc-4ac3-94c5-131e03507fce"
"20220221","ethereum","COINGECKO","EUR","1E-05","0.00019293","BUY","0","staking: Bitvavo Transaction ID: 319de763-dc40-4dfb-a550-5ef13d1ed444"
"20220214","tron","COINGECKO","EUR","1E-05","0.191588","BUY","0","staking: Bitvavo Transaction ID: fcc2a81c-8609-4eb9-9377-8cc80f1a7ab5"
"20220214","ethereum","COINGECKO","EUR","1E-05","0.00019289","BUY","0","staking: Bitvavo Transaction ID: f5e64250-f853-44ff-81ca-7176adc74186"
"20220214","cardano","COINGECKO","EUR","1E-05","0.000193","BUY","0","staking: Bitvavo Transaction ID: ab459513-b222-4ae8-b688-cae46f2c5445"
"20220214","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: 72bf3264-927d-4b60-bb38-c0730f32d415"
"20220207","tron","COINGECKO","EUR","1E-05","0.19155","BUY","0","staking: Bitvavo Transaction ID: e03698e2-6870-4587-a6e6-a67b1a306b8f"
"20220207","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: fdf46778-0521-46a0-b253-261aac656b2a"
"20220207","ethereum","COINGECKO","EUR","1E-05","0.00019285","BUY","0","staking: Bitvavo Transaction ID: e673c7e8-5757-4a88-9354-6813aba65d88"
"20220207","cardano","COINGECKO","EUR","1E-05","0.000193","BUY","0","staking: Bitvavo Transaction ID: d8e52483-3d4d-423b-ada2-9f29afccf9b2"
"20220131","tron","COINGECKO","EUR","1E-05","0.191512","BUY","0","staking: Bitvavo Transaction ID: 6885cf19-1242-4c6f-aa67-82a775f7b94d"
"20220131","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: 3702c230-4fde-4c4e-bcda-9228e2da82a4"
"20220131","ethereum","COINGECKO","EUR","1E-05","0.00019281","BUY","0","staking: Bitvavo Transaction ID: 32e5cf75-c927-4e45-b6d4-a43594346b76"
"20220131","cardano","COINGECKO","EUR","1E-05","0.000193","BUY","0","staking: Bitvavo Transaction ID: aa3cfca3-9ce0-474e-8b60-22ef62be42cf"
"20220124","tron","COINGECKO","EUR","1E-05","0.191475","BUY","0","staking: Bitvavo Transaction ID: f821ed00-6887-4c4a-a5a4-c374d52278b2"
"20220124","cardano","COINGECKO","EUR","1E-05","0.206752","BUY","0","staking: Bitvavo Transaction ID: d17a0d71-397c-404b-b93b-025772ac8f48"
"20220124","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: 92bda59e-ebd1-46c6-a2ab-4bf9cf8f5a6b"
"20220124","ethereum","COINGECKO","EUR","1E-05","0.00019278","BUY","0","staking: Bitvavo Transaction ID: a5951a2d-f636-4917-acea-53356ca3debd"
"20220120","cardano","COINGECKO","ADA","1E-05","513.9948","SELL","0.2","Bitvavo Transaction ID: c6607b21-f0d2-41f3-b47f-3cd9b0c804ed"
"20220120","cardano","COINGECKO","ADA","1E-05","1.2","SELL","0.2","Bitvavo Transaction ID: fa077d61-4021-49a4-af47-986050e90a32"
"20220117","tron","COINGECKO","EUR","1E-05","0.191437","BUY","0","staking: Bitvavo Transaction ID: 9690d008-f3c8-4677-8e9e-18ff9f735046"
"20220117","ethereum","COINGECKO","EUR","1E-05","0.00019274","BUY","0","staking: Bitvavo Transaction ID: 0150afd1-9d01-49ba-835d-6d131a2bfd0b"
"20220117","cardano","COINGECKO","EUR","1E-05","0.481843","BUY","0","staking: Bitvavo Transaction ID: a0bf00e2-53c3-4b81-827d-93375052cc7a"
"20220117","bitcoin","COINGECKO","EUR","1E-05","6.76E-06","BUY","0","staking: Bitvavo Transaction ID: e2502d9a-40ea-4866-9830-4c13fba4ecef"
"20220110","ethereum","COINGECKO","ETH","1E-05","0.3039919","SELL","0.025","Bitvavo Transaction ID: ecb2bb82-618b-4ed2-a34c-45cde9c95710"
"20220110","tron","COINGECKO","EUR","1E-05","0.191399","BUY","0","staking: Bitvavo Transaction ID: c6045fa5-0957-424b-a0b4-9c8accbc9bfd"
"20220110","ethereum","COINGECKO","EUR","1E-05","0.00022013","BUY","0","staking: Bitvavo Transaction ID: aa32ff92-815a-4cbc-8f28-70ddcddd9ae1"
"20220110","cardano","COINGECKO","EUR","1E-05","0.481392","BUY","0","staking: Bitvavo Transaction ID: 7b41d670-81fd-4840-95e2-1a6f3c3bce7d"
"20220110","bitcoin","COINGECKO","EUR","1E-05","6.75E-06","BUY","0","staking: Bitvavo Transaction ID: 7d3c8c63-223e-4625-8a6a-3028e5967bbc"
"20220110","ethereum","COINGECKO","EUR","2781.6","0.0500833","BUY","0.3482927","Bitvavo Transaction ID: 928a2be7-ac0f-4e1f-b5b4-dc7f3d4e0b07"
"20220110","ethereum","COINGECKO","EUR","2781.6","0.1115801","BUY","0.7788495","Bitvavo Transaction ID: 05a7050d-73b1-46d0-ab0d-02a4dd25d2ab"
"20220103","cardano","COINGECKO","EUR","1E-05","0.480942","BUY","0","staking: Bitvavo Transaction ID: cad9dc18-7228-4140-8a64-15618cf5a8be"
"20220103","tron","COINGECKO","EUR","1E-05","0.191362","BUY","0","staking: Bitvavo Transaction ID: 4516215d-7179-4054-9e6e-84b49827380c"
"20220103","bitcoin","COINGECKO","EUR","1E-05","6.75E-06","BUY","0","staking: Bitvavo Transaction ID: fa5a1d2c-cd16-40a9-a0a8-7bbdbf748cb1"
"20220103","ethereum","COINGECKO","EUR","1E-05","0.00022009","BUY","0","staking: Bitvavo Transaction ID: c13551de-4b0e-4e26-a47e-36a5d6604d60"
"20211227","tron","COINGECKO","EUR","1E-05","0.191324","BUY","0","staking: Bitvavo Transaction ID: 415d6ec6-3307-4b36-862e-4ca07d7057ec"
"20211227","cardano","COINGECKO","EUR","1E-05","0.480492","BUY","0","staking: Bitvavo Transaction ID: 523045f1-5b10-4615-89db-84e3b68e0c8c"
"20211227","bitcoin","COINGECKO","EUR","1E-05","6.75E-06","BUY","0","staking: Bitvavo Transaction ID: d6bf7f16-5c9c-4dcb-bb2f-ede2d24dd153"
"20211227","ethereum","COINGECKO","EUR","1E-05","0.00022005","BUY","0","staking: Bitvavo Transaction ID: 37dd2411-b597-4923-90ce-fb1954b5cbfb"
"20211220","tron","COINGECKO","EUR","1E-05","0.191287","BUY","0","staking: Bitvavo Transaction ID: bdfcdc21-5d07-4fc5-8854-4140ecd3b7f5"
"20211220","ethereum","COINGECKO","EUR","1E-05","0.00022","BUY","0","staking: Bitvavo Transaction ID: 3e1a1019-3d42-4320-ac4e-086cba8fbed1"
"20211220","bitcoin","COINGECKO","EUR","1E-05","6.75E-06","BUY","0","staking: Bitvavo Transaction ID: 68a17ae7-243e-4883-a84b-e99dd6ef5ab5"
"20211220","cardano","COINGECKO","EUR","1E-05","0.480043","BUY","0","staking: Bitvavo Transaction ID: 248d333b-5b96-4b56-8f2d-743738e09525"
"20211213","tron","COINGECKO","EUR","1E-05","0.191249","BUY","0","staking: Bitvavo Transaction ID: 3e90c82e-7e80-48a2-bb03-57e996a9e320"
"20211213","ethereum","COINGECKO","EUR","1E-05","0.00021996","BUY","0","staking: Bitvavo Transaction ID: 0dd7c370-013f-4213-9567-7613a4014643"
"20211213","cardano","COINGECKO","EUR","1E-05","0.479594","BUY","0","staking: Bitvavo Transaction ID: b26d3858-98b7-4941-b765-1f81a3594c0b"
"20211213","bitcoin","COINGECKO","EUR","1E-05","6.75E-06","BUY","0","staking: Bitvavo Transaction ID: 7030fd06-7310-48cf-ad96-a33056e3d086"
"20211206","tron","COINGECKO","EUR","1E-05","0.191212","BUY","0","staking: Bitvavo Transaction ID: c1b6a92d-bcdb-438e-85ba-56da3fa04708"
"20211206","cardano","COINGECKO","EUR","1E-05","0.479145","BUY","0","staking: Bitvavo Transaction ID: 41701522-120b-4391-a94c-99544c47cf9b"
"20211206","bitcoin","COINGECKO","EUR","1E-05","6.29E-06","BUY","0","staking: Bitvavo Transaction ID: a4d90b6d-a99b-46c5-b93b-be972b9b20db"
"20211206","ethereum","COINGECKO","EUR","1E-05","0.00021992","BUY","0","staking: Bitvavo Transaction ID: 25e44966-bbc0-48f6-bcd2-c3f1da28c244"
"20211204","ripple","COINGECKO","EUR","0.67601","73.77895","BUY","0.1246886","Bitvavo Transaction ID: fee3c058-c8f9-4dfe-b741-47dcfffef9f1"
"20211204","bitcoin","COINGECKO","EUR","41310","0.00362202","BUY","0.3743538","Bitvavo Transaction ID: adeb596d-87a1-4104-b183-662e6907596d"
"20211129","tron","COINGECKO","EUR","1E-05","0.191174","BUY","0","staking: Bitvavo Transaction ID: 98c3afd1-5b21-41eb-93e6-c5e87847b28d"
"20211129","cardano","COINGECKO","EUR","1E-05","0.478697","BUY","0","staking: Bitvavo Transaction ID: 4fe21074-f50c-46f6-8198-325e62519510"
"20211129","bitcoin","COINGECKO","EUR","1E-05","6.22E-06","BUY","0","staking: Bitvavo Transaction ID: b4e65881-9535-4e1f-934c-d249e024de65"
"20211129","ethereum","COINGECKO","EUR","1E-05","0.00021988","BUY","0","staking: Bitvavo Transaction ID: d7dc72ed-7bcf-4c6e-996e-5f294622a4f2"
"20211122","tron","COINGECKO","EUR","1E-05","0.191136","BUY","0","staking: Bitvavo Transaction ID: 5b7518e8-a6ff-43cd-813e-cec5557ca119"
"20211122","ethereum","COINGECKO","EUR","1E-05","0.00021983","BUY","0","staking: Bitvavo Transaction ID: 59bfa15f-8224-4d89-8100-5fb7c034f104"
"20211122","cardano","COINGECKO","EUR","1E-05","0.478249","BUY","0","staking: Bitvavo Transaction ID: c65a96b8-1897-42b7-9dd8-c9f31521865f"
"20211122","bitcoin","COINGECKO","EUR","1E-05","6.22E-06","BUY","0","staking: Bitvavo Transaction ID: 63e75615-962e-40ec-9df3-d5957175c81e"
"20211120","decentraland","COINGECKO","EUR","3.6204","13.77619","BUY","0.1246883","Bitvavo Transaction ID: f720bd2d-fb89-47d8-94b8-8f83d05def01"
"20211115","cardano","COINGECKO","EUR","1E-05","0.466602","BUY","0","staking: Bitvavo Transaction ID: 6dece6d7-09d0-48a7-8a67-9b0d9ebf060e"
"20211115","tron","COINGECKO","EUR","1E-05","0.191099","BUY","0","staking: Bitvavo Transaction ID: 1e25f136-a0a0-47ce-aa58-374fd7402eb4"
"20211115","ethereum","COINGECKO","EUR","1E-05","0.00021979","BUY","0","staking: Bitvavo Transaction ID: e4e1344a-0945-4162-9ba5-b7e507bfda47"
"20211115","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: ce23b4aa-de05-41a4-8989-ff40aee05a82"
"20211113","cardano","COINGECKO","EUR","1.785","13.97068","BUY","0.06234512","Bitvavo Transaction ID: ec20bb60-28ea-432f-8369-5ae3baca839d"
"20211113","ripple","COINGECKO","EUR","1.0337","24.12465","BUY","0.06234516","Bitvavo Transaction ID: bde669b9-b032-4c5d-a0e8-eed0687ad756"
"20211108","tron","COINGECKO","EUR","1E-05","0.191061","BUY","0","staking: Bitvavo Transaction ID: 15ed7f98-ab7d-4037-b0b8-cb6a940b6dbf"
"20211108","ethereum","COINGECKO","EUR","1E-05","0.00021975","BUY","0","staking: Bitvavo Transaction ID: 9de6ad7a-374a-4044-baf6-a8df38295b94"
"20211108","cardano","COINGECKO","EUR","1E-05","0.464299","BUY","0","staking: Bitvavo Transaction ID: 4dc3e1f4-450a-45d5-8ac8-3cd9500d5d76"
"20211108","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 84eea6e4-34ef-4ec0-8520-fae6bde8e025"
"20211101","tron","COINGECKO","EUR","1E-05","0.191024","BUY","0","staking: Bitvavo Transaction ID: 5b93383c-9e1d-494e-b47d-4caa7beaa7d4"
"20211101","ethereum","COINGECKO","EUR","1E-05","0.00021971","BUY","0","staking: Bitvavo Transaction ID: af95740a-eba2-432f-9126-16b83177ec8c"
"20211101","cardano","COINGECKO","EUR","1E-05","0.463865","BUY","0","staking: Bitvavo Transaction ID: ecf9ed25-37dd-43f5-a84a-9ec843ebf534"
"20211101","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 18c3ca86-ca54-4127-a841-65d8b962ef08"
"20211025","tron","COINGECKO","EUR","1E-05","0.190986","BUY","0","staking: Bitvavo Transaction ID: 3cf79900-7375-47a4-b396-2a805bd8b380"
"20211025","ethereum","COINGECKO","EUR","1E-05","0.00021967","BUY","0","staking: Bitvavo Transaction ID: de2ada3e-d863-4c60-8e7f-e632e97bed02"
"20211025","cardano","COINGECKO","EUR","1E-05","0.463431","BUY","0","staking: Bitvavo Transaction ID: 68a44207-7618-4ae7-84a1-4910e02f826d"
"20211025","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: f71afea1-0cfc-4b7d-abd3-c22030e0b828"
"20211018","tron","COINGECKO","EUR","1E-05","0.190949","BUY","0","staking: Bitvavo Transaction ID: 35bab621-064f-4b74-b2ff-7f381511d4d9"
"20211018","cardano","COINGECKO","EUR","1E-05","0.462998","BUY","0","staking: Bitvavo Transaction ID: 8fb5ac6f-39e7-4cb5-8270-5a10ee94be83"
"20211018","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 6fffd0a5-c45c-4fb4-8916-9a27cd540e88"
"20211018","ethereum","COINGECKO","EUR","1E-05","0.00021962","BUY","0","staking: Bitvavo Transaction ID: 838139d6-2357-400a-b6f7-3060baad6fb2"
"20211011","cardano","COINGECKO","EUR","1E-05","0.462565","BUY","0","staking: Bitvavo Transaction ID: 0f4f9638-cf7f-4e70-b24b-dfcb836a50b7"
"20211011","tron","COINGECKO","EUR","1E-05","0.190911","BUY","0","staking: Bitvavo Transaction ID: b3810620-dec7-458a-95de-d1a1851d57ea"
"20211011","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 04e1d336-7590-4237-8642-8420fe05d6f4"
"20211011","ethereum","COINGECKO","EUR","1E-05","0.00021958","BUY","0","staking: Bitvavo Transaction ID: 319755b8-d4d1-4a69-ba3a-588a8fc37769"
"20211004","cardano","COINGECKO","EUR","1E-05","0.462132","BUY","0","staking: Bitvavo Transaction ID: e12a3274-98f4-4ae2-a0c4-be0f44fc9246"
"20211004","tron","COINGECKO","EUR","1E-05","0.190874","BUY","0","staking: Bitvavo Transaction ID: 8fe33173-4cae-4ae8-b4b3-7d69bd208151"
"20211004","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 1d5db5fb-11bf-4fc1-becc-342000d2b8d2"
"20211004","ethereum","COINGECKO","EUR","1E-05","0.00021954","BUY","0","staking: Bitvavo Transaction ID: 60d65f2c-5e9f-44a2-ac5e-6cd26d922468"
"20210927","cardano","COINGECKO","EUR","1E-05","0.4617","BUY","0","staking: Bitvavo Transaction ID: 9b06300f-661b-43fa-97f3-423140b43dbc"
"20210927","tron","COINGECKO","EUR","1E-05","0.190836","BUY","0","staking: Bitvavo Transaction ID: bce5886d-e9fe-4cd5-afb5-c5ace0eba159"
"20210927","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 94cfde4f-026c-47ac-ac60-e94bc641e3b2"
"20210927","ethereum","COINGECKO","EUR","1E-05","0.0002195","BUY","0","staking: Bitvavo Transaction ID: 7801206c-7006-4d72-8ab7-a0157ab33b6d"
"20210920","tron","COINGECKO","EUR","1E-05","0.190799","BUY","0","staking: Bitvavo Transaction ID: 338c0cb0-0956-4a9d-b415-91314e885093"
"20210920","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: a5d77444-6c37-4686-9fad-0ad81b626d21"
"20210920","ethereum","COINGECKO","EUR","1E-05","0.00021945","BUY","0","staking: Bitvavo Transaction ID: 1eebd729-9f31-4fee-b28a-d9147baae542"
"20210920","cardano","COINGECKO","EUR","1E-05","0.461268","BUY","0","staking: Bitvavo Transaction ID: 75cc6734-6265-4515-9ebe-6e97c4a67fad"
"20210913","tron","COINGECKO","EUR","1E-05","0.190761","BUY","0","staking: Bitvavo Transaction ID: 1626e5fb-8980-49f3-8420-4b9569178908"
"20210913","ethereum","COINGECKO","EUR","1E-05","0.00021941","BUY","0","staking: Bitvavo Transaction ID: 27d5cf7e-3502-44f5-b5f6-7af601dd8e1a"
"20210913","cardano","COINGECKO","EUR","1E-05","0.460837","BUY","0","staking: Bitvavo Transaction ID: 6882cd0c-cd6a-4596-be8d-4b0989778166"
"20210913","bitcoin","COINGECKO","EUR","1E-05","6.21E-06","BUY","0","staking: Bitvavo Transaction ID: 11bac883-e360-4b56-bc5f-c48a96e016b6"
"20210906","tron","COINGECKO","EUR","1E-05","0.16348","BUY","0","staking: Bitvavo Transaction ID: 0a4e591d-fcad-4fe8-982f-cb3921c83afa"
"20210906","bitcoin","COINGECKO","EUR","1E-05","5.32E-06","BUY","0","staking: Bitvavo Transaction ID: a235cfea-7d35-4381-b246-8989c9b26473"
"20210906","ethereum","COINGECKO","EUR","1E-05","0.00018803","BUY","0","staking: Bitvavo Transaction ID: ee6f8b7c-e3df-4be1-8daf-c4c017d0cf3e"
"20210906","cardano","COINGECKO","EUR","1E-05","0.39466","BUY","0","staking: Bitvavo Transaction ID: 50580cc8-3a5d-47d6-82ab-70d012e14bc9"
"20210831","tron","COINGECKO","EUR","1E-05","0.21793","BUY","0","staking: Bitvavo Transaction ID: 11883be0-1850-40ba-a5d1-c6ad4a003e1d"
"20210831","bitcoin","COINGECKO","EUR","1E-05","7.09E-06","BUY","0","staking: Bitvavo Transaction ID: b2e7df67-31cf-47b0-83f0-e90ff3d163d7"
"20210831","cardano","COINGECKO","EUR","1E-05","0.525721","BUY","0","staking: Bitvavo Transaction ID: ae14c76f-de65-40eb-b1b8-8508dfe9cf2a"
"20210831","ethereum","COINGECKO","EUR","1E-05","0.00025066","BUY","0","staking: Bitvavo Transaction ID: f3634604-bf3c-4f6f-8379-14c3f3e5d152"
"20210823","tron","COINGECKO","EUR","1E-05","0.190649","BUY","0","staking: Bitvavo Transaction ID: f441da8f-96ed-4bb8-8add-ca65192b1cee"
"20210823","ethereum","COINGECKO","EUR","1E-05","0.00021928","BUY","0","staking: Bitvavo Transaction ID: f6f2701b-fc2d-45b7-8a34-808aa311790a"
"20210823","bitcoin","COINGECKO","EUR","1E-05","6.2E-06","BUY","0","staking: Bitvavo Transaction ID: 5cbc652f-89cb-4424-a7ef-63f11d23776b"
"20210823","cardano","COINGECKO","EUR","1E-05","0.459545","BUY","0","staking: Bitvavo Transaction ID: c5d2923c-e8fc-4c1c-9548-12b924f9eaf2"
"20210816","tron","COINGECKO","EUR","1E-05","0.190611","BUY","0","staking: Bitvavo Transaction ID: bfe30a2c-1ea6-4e10-8c6d-ea6ce9eb1a17"
"20210816","ethereum","COINGECKO","EUR","1E-05","0.00021924","BUY","0","staking: Bitvavo Transaction ID: 85dc7199-17f0-480c-aef8-01519dfff9fc"
"20210816","bitcoin","COINGECKO","EUR","1E-05","6.2E-06","BUY","0","staking: Bitvavo Transaction ID: 0e0d0326-a94c-40e5-88e2-2f6f1311a0c0"
"20210816","cardano","COINGECKO","EUR","1E-05","0.459115","BUY","0","staking: Bitvavo Transaction ID: d69bcdd4-e0a5-410b-9065-8c88879fa3e2"
"20210809","tron","COINGECKO","EUR","1E-05","0.190574","BUY","0","staking: Bitvavo Transaction ID: 90f07fa7-b479-4ab8-a451-8ce2f2758d5f"
"20210809","bitcoin","COINGECKO","EUR","1E-05","6.2E-06","BUY","0","staking: Bitvavo Transaction ID: 4f0e3951-e192-4f83-bdd3-371c1082982d"
"20210809","cardano","COINGECKO","EUR","1E-05","0.458686","BUY","0","staking: Bitvavo Transaction ID: 727ac89b-e548-400e-b767-7aae3b1b7816"
"20210809","ethereum","COINGECKO","EUR","1E-05","0.0002192","BUY","0","staking: Bitvavo Transaction ID: 869eb11e-cca9-4df6-a7c9-77b087f40420"
"20210802","tron","COINGECKO","EUR","1E-05","0.293113","BUY","0","staking: Bitvavo Transaction ID: 3b2b502b-733b-405e-a29d-6dfb4f1ead1f"
"20210802","bitcoin","COINGECKO","EUR","1E-05","7.23E-06","BUY","0","staking: Bitvavo Transaction ID: 1f8f0db0-8a7f-46cd-bcdd-030e1fb9edac"
"20210802","ethereum","COINGECKO","EUR","1E-05","0.00027565","BUY","0","staking: Bitvavo Transaction ID: 7e2c605e-ea11-46b0-a856-5d3bbadcf556"
"20210802","cardano","COINGECKO","EUR","1E-05","0.458257","BUY","0","staking: Bitvavo Transaction ID: 0ef1b80c-976d-4c73-a62f-c34711accd33"
"20210726","tron","COINGECKO","EUR","1E-05","0.549343","BUY","0","staking: Bitvavo Transaction ID: 4047b1eb-108f-4237-bf97-a5aec1a6e14b"
"20210726","bitcoin","COINGECKO","EUR","1E-05","9.8E-06","BUY","0","staking: Bitvavo Transaction ID: dd480dfc-5bd4-44e2-b1fe-3e23df8ee509"
"20210726","cardano","COINGECKO","EUR","1E-05","0.457828","BUY","0","staking: Bitvavo Transaction ID: 526956f4-1090-4be6-8c1c-19e0e7039c90"
"20210726","ethereum","COINGECKO","EUR","1E-05","0.00041675","BUY","0","staking: Bitvavo Transaction ID: a1739841-2dd1-4f53-831d-5ef5b0407976"
"20210719","tron","COINGECKO","EUR","1E-05","0.549032","BUY","0","staking: Bitvavo Transaction ID: d1712405-0016-446d-910e-7313694fb502"
"20210719","ethereum","COINGECKO","EUR","1E-05","0.0004166","BUY","0","staking: Bitvavo Transaction ID: 720cdb7f-1161-49eb-86c6-3b09e34f2f6e"
"20210719","bitcoin","COINGECKO","EUR","1E-05","9.8E-06","BUY","0","staking: Bitvavo Transaction ID: b21a6dcc-db86-4b99-85a6-dcf1604c53f3"
"20210719","cardano","COINGECKO","EUR","1E-05","0.4574","BUY","0","staking: Bitvavo Transaction ID: 1af6b49c-53f6-4b36-bcb2-83b6d8472883"
"20210712","tron","COINGECKO","EUR","1E-05","0.54872","BUY","0","staking: Bitvavo Transaction ID: accebd99-5f96-4774-9c19-efca7c228b5a"
"20210712","bitcoin","COINGECKO","EUR","1E-05","9.8E-06","BUY","0","staking: Bitvavo Transaction ID: 1e43dd6b-3af6-486f-9e2e-5a321a7def53"
"20210712","ethereum","COINGECKO","EUR","1E-05","0.00041645","BUY","0","staking: Bitvavo Transaction ID: ab5d1a07-81c1-43cd-95cb-cc34c2017a82"
